_id,id,nickname,battles_in_0,dmg_in_0,winrate_in_0,battles_in_1,dmg_in_1,winrate_in_1,battles_in_4,dmg_in_4,winrate_in_4,battles_in_3,dmg_in_3,winrate_in_3,clantag,is_stats_closed,kills_in_0,spotting_in_0,kills_in_1,spotting_in_1,kills_in_3,spotting_in_3
5fa7fb5a805c92047577dbcf,627602953,КУБОЙД,25,3928.76,80,0,0,0,0,0,0,0,0,0,YETI,false,1.28,423.52,0,0,0,0
5fa7fb5a805c92047577dbd0,590524764,SamueJl_CoJlt,1889,4179.25,55.4,417,5988.41,65,0,0,0,127,8553.48,43.3,YETI,false,1.27,640.2996294335627,2.91,1555.841726618705,2.7,1891.4960629921259
5fa7fb5a805c92047577dbd1,756201016,tupo_BaN,25,3824.4,64,0,0,0,0,0,0,0,0,0,YETI,false,1,1140.2,0,0,0,0
5fa7fb5a805c92047577dbd2,756276036,iAmigo,30,4535.76,50,1,12872,100,12,2721.25,50,0,0,0,YETI,false,1.2,818.3666666666667,4,9820,0,0
5fa7fb5d805c92047577dbd4,595268774,G_R_E_M_S,911,4619,60.6,2,3529,50,0,0,0,177,14158.03,59.3,MOTOR,false,1.61,579.0922063666301,1.5,1869,5.41,1668.1638418079096
5fa7fb5d805c92047577dbd7,612568690,GRlMS,3538,4279.96,57,15,10487.8,73.3,0,0,0,154,12359.24,56.5,MOTOR,false,1.46,687.6054267947993,7.07,1672.7333333333333,4.56,2064.5779220779223
5fa7fb5d805c92047577dbd8,466871853,AG1983,576,3814.38,60.2,13,11018.76,69.2,0,0,0,0,0,0,MOTOR,false,1.47,332.16319444444446,5.69,3281.5384615384614,0,0
5fa7fb5d805c92047577dbd9,611975899,G0odMax,2137,3746.59,57.3,36,12607.83,33.3,0,0,0,2,8237.5,50,MOTOR,false,1.25,586.6668226485727,4.56,1638.3055555555557,3,4052.5
5fa7fb5d805c92047577dbda,498907219,НеЗыБлЕмЫй65,205,3867.16,58.5,31,8652.64,96.8,0,0,0,6,10386.33,50,MOTOR,false,1.39,465.5170731707317,8.48,1518.1935483870968,3,1683.8333333333333
5fa7fb5d805c92047577dbdb,423598678,Satanic_wraith,8620,4310.69,55.4,904,12079.63,52.9,0,0,0,485,12321.02,50.9,MOTOR,false,1.31,633.9139211136891,5.59,2106.4690265486724,4.12,2072.9463917525773
5fa7fb5d805c92047577dbdc,581470580,den_12rus,1517,3890.51,54.1,2,0,50,0,0,0,5,16745.8,60,MOTOR,false,1.24,497.30257086354646,0,0,4.8,2914.8
5fa7fb5d805c92047577dbdd,612530622,GOLDR333,133,4988.1,60.9,1,9587,100,0,0,0,261,10771.08,60.9,MOTOR,false,1.5,777.6992481203008,8,2040,4.32,1264.1264367816093
5fa7fb5d805c92047577dbde,620107283,ЕкатЛёха,782,3542.64,60.1,1,13166,100,0,0,0,10,5954.6,20,MOTOR,false,1.49,274.64833759590795,6,792,1.9,944.8
5fa7fb5d805c92047577dbdf,492021123,Virus36,1642,3581.64,53,87,16296.85,83.9,0,0,0,446,12684.56,54,MOTOR,false,1.07,609.721071863581,7.68,4232.6781609195405,3.81,2372.744394618834
5fa7fb5d805c92047577dbe0,571552233,z_KEKS_z,1844,3436.97,57.7,19,12825.84,63.2,0,0,0,112,9282.17,53.6,MOTOR,false,1.24,666.7901301518439,7.37,3398.315789473684,3.83,1339.0892857142858
5fa7fb5d805c92047577dbe1,437048606,soddom,3058,3089.11,53.9,9,5239.33,88.9,0,0,0,14,7969.07,35.7,MOTOR,false,0.94,647.4689339437541,4.22,130.33333333333334,2.36,2294.8571428571427
5fa7fb5d805c92047577dbe2,671413767,Warrior-Motors,0,0,0,0,0,0,0,0,0,0,0,0,MOTOR,false,0,0,0,0,0,0
5fa7fb5d805c92047577dbe3,668173029,ALADS,0,0,0,1,3627,0,0,0,0,0,0,0,MOTOR,false,0,0,3,405,0,0
5fa7fb5d805c92047577dbe4,379778008,R_E_N_E_G_A_T,302,4325.67,57,120,10445.8,87.5,0,0,0,537,11033.95,62.9,MOTOR,false,1.24,811.3311258278146,7.28,1583.3416666666667,4.06,2509.849162011173
5fa7fb5d805c92047577dbe5,535565151,N_I_S_M_O,822,4182.36,54.3,1,14226,100,0,0,0,13,8685,53.8,MOTOR,false,1.26,642.7676399026764,8,0,3.54,1666.1538461538462
5fa7fb5d805c92047577dbe6,557466862,гавроша,718,5030.34,56.4,448,23380.71,93.8,0,0,0,125,16611.68,52.8,MOTOR,false,1.45,498.399721448468,9.84,3316.5959821428573,5.9,2156.864
5fa7fb5d805c92047577dbe7,494781566,Аттумма,1609,3971.57,55.8,0,0,0,0,0,0,124,14748.21,58.1,MOTOR,false,1.5,613.2815413300186,0,0,5.16,1997.8387096774193
5fa7fb5d805c92047577dbe8,592238524,Х_А_Л_Я_В_А,162,4340.21,54.3,17,18835.76,100,0,0,0,47,12967.36,44.7,MOTOR,false,1.14,664.4938271604939,8.94,4579.470588235294,4.68,1500.2340425531916
5fa7fb5d805c92047577dbe9,426864446,Murat2020,114,4161.44,50.9,2,13739.5,100,0,0,0,40,10292.72,52.5,MOTOR,false,1.09,377.3859649122807,6.5,3568,3.45,619.525
5fa7fb5d805c92047577dbea,622398409,flaka,1220,3877.42,55.6,0,0,0,0,0,0,411,13914.34,51.6,MOTOR,false,1.14,682.1032786885246,0,0,4.25,1907.440389294404
5fa7fb5d805c92047577dbeb,443743008,Acelerant,144,3707.66,50.7,0,0,0,0,0,0,2,5019,100,MOTOR,false,0.96,437.3958333333333,0,0,1.5,187
5fa7fb5d805c92047577dbec,510181886,tank36728,467,4056.28,57,2,15398.5,50,0,0,0,0,0,0,MOTOR,false,1.32,434.79014989293364,7,4946.5,0,0
5fa7fb5d805c92047577dbed,487284410,KuZyA,113,4831.4,58.4,1,8418,100,0,0,0,0,0,0,MOTOR,false,1.2,546.8230088495575,6,2569,0,0
5fa7fb5d805c92047577dbee,513956028,олег120376,1337,4335.48,60.8,14,6863.78,85.7,0,0,0,20,13829.5,40,MOTOR,false,1.38,378.83919222139116,5.93,1479.142857142857,4.5,885.3
5fa7fb5d805c92047577dbf0,509740292,kumysik,1245,4774.01,53.9,0,0,0,0,0,0,84,16521.44,57.1,MOTOR,false,1.39,660.7020080321286,0,0,5.18,2628.2023809523807
5fa7fb5d805c92047577dbf1,571720930,Pasha_V_Tanke2,3028,3688.52,56.8,186,16947.58,71,0,0,0,374,12647.62,58.8,MOTOR,false,1.26,584.3177014531044,5.85,3321.7580645161293,4.4,2105.0641711229946
5fa7fb5d805c92047577dbf2,593670061,deLOVEaYa,2205,1465.9,55.3,1732,6988.24,65.9,0,0,0,194,2414.57,36.1,MOTOR,false,0.74,317.1378684807256,2.94,1578.1218244803695,0.65,1683.0051546391753
5fa7fb5e805c92047577dbf3,398827301,Snake,15742,5003.66,64.6,546,22263.4,67.6,34,4314.29,79.4,192,15157.54,69.8,EASY,false,1.78,882.3427137593699,8.43,3404.6172161172162,4.63,2813.53125
5fa7fb5e805c92047577dbf4,380149568,zuberg,7067,4441.64,61.3,2885,13687.37,60.7,0,0,0,424,14194.13,60.8,EASY,false,1.81,803.7236451110797,5.72,1931.2443674176777,5.28,2455.2075471698113
5fa7fb5e805c92047577dbf5,395769074,h0spitality,648,6405.8,65.3,1427,7495.52,23.8,-1,-1,-1,1142,17187.53,60.9,EASY,false,2.25,677.2962962962963,3.06,1184.6727400140155,5.28,3462.2697022767074
5fa7fb5e805c92047577dbf6,578967941,flexter,10540,4331,56.2,296,20890.67,73.3,8,3475.12,62.5,224,11892.33,48.7,EASY,false,1.34,679.3035104364326,7.91,3781.489864864865,4.07,1750.7901785714287
5fa7fb5e805c92047577dbf7,510093324,Markyk,4433,3755.2,58.4,1927,16815.53,73.7,128,3345.74,54.7,1119,13093.05,59.3,EASY,false,1.4,697.4685314685315,7.71,2786.395952257395,4.84,2814.229669347632
5fa7fb5e805c92047577dbf8,579362556,Магнус_Дукс,10875,4161.76,60,2675,12091.44,59.1,2,3441,0,3919,14036.84,60,EASY,false,1.64,643.5071264367816,5.52,1999.3345794392524,4.75,2736.154376116356
5fa7fb5e805c92047577dbfc,379852350,KatarsiS,5351,3429.82,62.2,3702,9040.78,53.6,2,972.5,0,541,10969.46,59.9,EASY,false,1.49,678.2861147449075,4.61,2849.4921663965424,4.06,2200.510166358595
5fa7fb5e805c92047577dbfd,601367560,Helliston,7288,3749.79,59.7,1042,18301.98,73.8,16,3266.93,75,814,12202.88,52.6,EASY,false,1.26,690.9666575192097,7.44,2864.7735124760075,3.95,1894.8280098280097
5fa7fb5e805c92047577dbff,512862182,Im_Fox,6499,3860.29,62.7,1532,19153.44,78.3,31,2905.54,64.5,6796,13449.35,56,EASY,false,1.43,827.2204954608401,9.22,2982.921671018277,4.11,2954.3195997645676
5fa7fb5e805c92047577dc00,589588345,s_t_a_l_e_v_a_r,12095,4501.35,59.9,787,19106.34,74.1,0,0,0,298,10606.47,50.3,EASY,false,1.86,789.6643241008682,8.09,2856.0927573062263,3.74,2254.3657718120803
5fa7fb5e805c92047577dc01,410590427,mELANIN_9,3649,5193.21,58.6,1141,26517.49,78.5,0,0,0,474,15918.37,59.7,EASY,false,1.61,752.4998629761578,10.52,3415.4574934268185,4.68,3460.7616033755276
5fa7fb5e805c92047577dc02,509710654,CTaJIJIoHE,8658,4481.71,58.9,3134,18214.62,93.2,22,3896.09,40.9,430,15670.43,57.9,EASY,false,1.77,572.8284823284823,10.47,4917.439055520103,5.25,2028.106976744186
5fa7fb5e805c92047577dc03,398092866,Синий_Диван,11088,5488.4,62.9,1008,2804.33,22.7,9,3492.22,22.2,140,12973.65,62.1,EASY,false,1.67,764.8426226551227,1.06,543.625,3.43,2897.1285714285714
5fa7fb5e805c92047577dc04,496083744,Velz,3059,4210.95,56.5,445,15807.73,86.1,38,3065.05,34.2,444,13152.26,55.9,EASY,false,1.38,653.6603465184701,8.06,3629.9280898876405,4.59,3068.65990990991
5fa7fb5e805c92047577dc06,386715556,Smotri_kak_Nado,2713,4952.45,62.8,677,19357.18,67.1,0,0,0,1007,14778.61,61.1,EASY,false,1.43,604.3512716549944,7.99,2833.636632200886,4.79,2372.8788480635553
5fa7fb5e805c92047577dc07,494573218,Skilloid,5678,3719.22,57.4,569,17371.05,84,4,3791.25,25,195,13314.61,56.4,EASY,false,1.41,568.5662205001761,8.56,3932.854130052724,4.16,2237.379487179487
5fa7fb5e805c92047577dc09,675269696,ZversKaya,5036,4424.9,62,763,20530.3,80.5,0,0,0,421,13369.25,62.9,EASY,false,1.69,885.61298649722,9.96,2184.332896461337,4.48,3097.5795724465556
5fa7fb5e805c92047577dc0a,497659785,RedWhiteBlood,14487,4398.85,65.8,11453,25115.95,91.1,23,3129.17,69.6,1340,14382.34,64.9,EASY,false,1.86,995.7669634845033,9.96,4794.373177333449,4.92,4123.067164179104
5fa7fb5e805c92047577dc0c,427950349,LiveForSurf,11849,3573.77,63.1,39,13328.28,74.4,0,0,0,6,16219.66,50,EASY,false,1.55,916.1537682504853,4.46,3502,4.33,5527.5
5fa7fb5e805c92047577dc0d,381342097,Holic,6992,3780.88,56.1,4250,20279.93,77.7,36,4579.55,61.1,696,13381.49,58,EASY,false,1.49,745.5693649885584,10.42,2496.8249411764705,4.82,1916.1293103448277
5fa7fb5e805c92047577dc0e,601581392,Eureka007,1754,4235.45,63.4,661,23896.9,75.5,0,0,0,2684,13695.21,58.2,EASY,false,1.76,831.3751425313569,10.02,3288.2708018154312,5.02,2324.5149031296573
5fa7fb5e805c92047577dc11,586451028,Ra1nman,4911,4318.36,58.2,1326,24463.16,79.5,0,0,0,1164,14328.52,57.3,EASY,false,1.51,733.7896558745673,11.2,3604.7549019607845,4.8,3299.991408934708
5fa7fb5e805c92047577dc12,510191791,pacon,2352,4597.56,59.8,6388,18944.62,72.4,65,3319.52,53.8,4054,14573.46,58.1,EASY,false,1.61,664.7206632653061,8.84,2993.9769881026928,4.94,2557.310310804144
5fa7fb5e805c92047577dc14,588077400,BlackACDC,5507,4420.45,60.1,3203,15778.78,52.6,42,4209.07,61.9,1336,16137.5,57.6,EASY,false,1.5,816.3708007989832,6.26,1884.593818295348,5.02,1998.3375748502995
5fa7fb5e805c92047577dc15,504420265,ScaryBugor,782,6816.32,64.8,18,17263.83,94.4,0,0,0,19,11497.89,52.6,EASY,false,1.9,651.502557544757,7.5,3522,4,1822.2631578947369
5fa7fb5e805c92047577dc16,510227977,BattlePanzer,2145,5590.15,66.3,181,15772.56,81.2,0,0,0,350,15793.3,63.7,EASY,false,1.66,581.3207459207459,7.58,2843.6740331491715,4.76,2303.0285714285715
5fa7fb5e805c92047577dc18,507883910,Cheguevaro,962,5448.94,67,358,5845.51,68.4,2,3397,50,1038,16809.13,72.8,EASY,false,1.8,820.3711018711019,3.23,1309.6871508379888,5.61,3279.21676300578
5fa7fb5e805c92047577dc1a,414514412,n1k_name_stream,13298,4990.07,57.9,56,16751,75,80,3010.31,65,289,13046.12,51.2,EASY,false,1.56,715.9202887652278,5.93,3834.9464285714284,3.91,2435.657439446367
5fa7fb5e805c92047577dc1c,479207315,COTPYDHIK_KGB,1757,5064.88,65.5,82,16581.46,76.8,0,0,0,82,12435.12,53.7,EASY,false,1.68,536.655093910074,7.55,2905.243902439024,4.21,1185.5853658536585
5fa7fb5e805c92047577dc1d,571502288,SeL_VeS,6523,4796.26,62.4,278,21193.22,66.5,142,3699.61,64.8,595,13842.67,59.2,EASY,false,1.63,938.5797945730492,9.28,3437.1474820143885,4.81,2333.655462184874
5fa7fb5e805c92047577dc1e,576676051,ГРЯЗНЫЙ_ЭДИК,4239,4747.6,64.3,452,5687.63,50,0,0,0,825,12525.86,60.1,EASY,false,1.72,708.9542344892664,2.64,1177.3141592920354,4.48,1762.5769696969696
5fa7fb5e805c92047577dc1f,582838250,Ex-Slide,4646,5732.45,65.5,90,11440.63,57.8,24,3944.83,66.7,230,16203.58,75.2,EASY,false,1.8,882.8764528626775,6.26,2319.0777777777776,5.53,3721.5782608695654
5fa7fb5e805c92047577dc20,508262553,James_Belushi,8348,4311.99,65.8,1967,11851.59,51.6,4,3282.5,50,356,13624.2,55.3,EASY,false,1.7,962.4107570675611,5.29,1835.620233858668,5.29,2656.4157303370785
5fa7fb5e805c92047577dc21,510577010,Necros_Prime,11445,4159.96,61.7,5190,17726.85,78.2,43,2633.58,65.1,3440,14796.09,58.2,EASY,false,1.66,833.8587155963303,7.76,3560.352408477842,5.31,2716.2854651162793
5fa7fb5e805c92047577dc22,593326065,Держу_в_Курсе,7296,3557.48,59.7,1933,17477.42,73.8,44,3312.59,68.2,443,11751.74,55.5,EASY,false,1.44,518.8046875,7.94,2363.2136575271597,4.52,1964.8893905191874
5fa7fb5e805c92047577dc23,505764575,UrbanBear,3349,5408.51,65.8,4987,7727.73,68.1,119,3732.37,78.2,1941,15255.89,59.6,EASY,false,2.02,1134.9289340101523,4,1107.4419490675757,5.34,2745.8145285935084
5fa7fb5e805c92047577dc24,580237049,Do6pblu_Dyx,3346,5121,59.2,790,10501.15,64.6,116,4069,60.3,799,16022.38,58.8,EASY,false,1.48,497.85265989240884,4.07,1342.4075949367088,5.11,2134.718397997497
5fa7fb5e805c92047577dc26,487443040,ПАПАША,4332,5329.58,63.1,371,23453.79,74.1,0,0,0,573,15626.49,53.8,EASY,false,1.62,704.774699907664,9.49,4141.563342318059,5.43,2665.3856893542757
5fa7fb5e805c92047577dc27,411617581,Nameless_PWNZ,2583,5696.89,68.5,1063,5007.52,24.9,41,3833.97,61,171,14794.69,60.8,EASY,false,2.06,1156.226480836237,2.25,987.6613358419568,5.01,3913.2105263157896
5fa7fb5e805c92047577dc29,646024424,Velocchi,2473,4174.26,56.9,297,16813.15,73.7,2,3223.5,100,455,12580.61,60.7,EASY,false,1.34,642.8964820056611,8.48,2709.10101010101,4.41,2497.4131868131867
5fa7fb5e805c92047577dc2a,505716115,AMuCT,3832,3796.23,67.9,5917,15726.06,90.4,20,3781.3,70,4218,15218.84,63.3,EASY,false,1.65,818.445720250522,8.57,3870.42369443975,5.36,2541.2318634423896
5fa7fb5e805c92047577dc2b,404176479,VipeR_83,5522,3515.17,55.7,1507,23543.49,70.7,19,2538.15,68.4,1914,12116.69,53.4,EASY,false,1.25,574.8471568272365,9.68,3228.2700729927005,4.05,2336.4038662486937
5fa7fb5e805c92047577dc2d,393697688,Хильдрин,11213,4141.35,64.4,5428,15137.06,58,18,3491.88,55.6,2337,14923.94,56.7,EASY,false,1.73,638.4235262641577,6.54,2044.4961311717022,5.28,2408.2160890029954
5fa7fb5e805c92047577dc2e,415900270,Bundeswehr,6114,4310.45,61.8,9493,17870.91,70.6,0,0,0,6738,14844.18,60,EASY,false,1.63,695.861138370952,8.33,2557.6939850416097,5.07,2988.882160878599
5fa7fb5e805c92047577dc2f,437288380,I_raider_I,13859,4318.65,55.6,1448,20582.89,67.3,642,3331.82,59.7,389,12441.34,48.6,EASY,false,1.31,672.3550039685402,8.74,2867.2127071823206,4.13,2084.4961439588687
5fa7fb5e805c92047577dc30,674423915,Amiensus,138,4144.17,68.1,41,7544.19,85.4,0,0,0,6,8636.66,66.7,EagIe,false,2.28,561.6449275362319,4.95,2106.268292682927,2.33,1329.6666666666667
5fa7fb5f805c92047577dc32,492473295,ЗлОй_ПеЧеНюХа_61,20815,4171.84,61.5,1053,17410.36,74.4,748,3707.6,71.1,610,12964.24,54.6,R7GEx,false,1.56,926.9805428777324,7.25,2940.3713200379866,4.27,2733.916393442623
5fa7fb5f805c92047577dc34,557832956,Нежданчикк,10069,4304.45,59.1,1760,20537.14,73.2,1536,3137.98,57.9,803,12360.71,50.6,R7GEx,false,1.35,776.7937233091667,8.29,2917.140909090909,4.08,2068.2503113325033
5fa7fb5f805c92047577dc36,567203658,MaR4eJJo,23596,3648.84,56.9,3218,18035.74,64.6,1326,2755.99,60.8,564,9881.23,48.8,R7GEx,false,0.99,628.8145872181726,7.45,3017.4717215661904,2.94,1772.526595744681
5fa7fb5f805c92047577dc38,578285126,dimon1111,10609,4443.55,56.7,633,16875.37,74.7,217,2985.15,53.9,230,11848.85,50,R7GEx,false,1.31,594.6420963333019,7.14,2914.1105845181673,3.54,2406.230434782609
5fa7fb5f805c92047577dc3b,489742615,Swetlyachek,2818,4416.66,58.8,376,17345.89,58.5,90,3090.45,70,232,12078.71,52.6,R7GEx,false,1.34,550.3630234208658,6.41,2480.199468085106,3.56,2172.1724137931033
5fa7fb5f805c92047577dc3c,511662731,Beo_Wulf48rus,1118,4256.9,64.3,2943,18211.16,77.1,221,3395.23,54.3,805,11445.1,50.8,R7GEx,false,2.85,331.8202146690519,8.01,3033.9697587495752,3.89,2104.798757763975
5fa7fb5f805c92047577dc3f,737817762,просто-алеша,140,4604.82,56.4,443,14394.35,79.7,172,2342.09,47.7,94,9604.92,56.4,R7GEx,false,1.49,733.1642857142857,6.68,2964.5124153498873,3.15,3100.574468085106
5fa7fb5f805c92047577dc41,687442921,FPYKT_8_taHKe,3032,3685.96,56.4,3389,19300.21,74.6,276,3732.97,51.1,1152,13411.42,54.4,R7GEx,false,1.16,673.0359498680739,7.98,2717.457362053703,4.43,3033.2421875
5fa7fb5f805c92047577dc42,678058533,Mr_BaD_BØY,537,5304.72,58.3,349,15405.42,65.9,253,3098.97,56.1,72,11724.83,52.8,R7GEx,false,1.45,688.5400372439478,6.5,1523.0229226361032,3.49,2181.6805555555557
5fa7fb5f805c92047577dc44,582688927,kuzvrn,17322,3088.47,55.5,659,14085.86,82.5,118,2823.63,68.6,29,11554.75,48.3,R7GEx,false,1.18,653.5629834892045,7.03,3850.772382397572,3.72,2523.2413793103447
5fa7fb5f805c92047577dc46,577324029,ЕСТЕСТВЕННО,3853,3666.77,61.9,1079,17077.02,79.5,146,3230.19,58.9,8768,14985,66.9,R7GEx,false,1.71,667.3267583701012,7.39,2916.602409638554,5.73,3301.9443430656934
5fa7fb5f805c92047577dc47,576344256,monogram,6979,5862.29,63.5,409,16669.31,67,588,4235.65,79.6,438,16328.25,62.8,R7GEx,false,1.72,873.8529875340307,9.24,2256.8239608801955,5.5,3489.198630136986
5fa7fb5f805c92047577dc48,506647211,Zero_Two,4337,5441.56,62.7,1924,23972.91,85.8,850,4114.36,90.6,362,15548.33,54.1,R7GEx,false,1.95,749.7069402813005,9.48,4264.180873180873,5.12,2512.306629834254
5fa7fb5f805c92047577dc49,673880156,SeyDlitz_PWNZ,242,4221.16,58.7,60,9984.86,88.3,90,3044.51,77.8,20,13809.5,45,R7GEx,false,1.6,681.7561983471074,8.73,1286.0166666666667,5.35,3877.2
5fa7fb5f805c92047577dc4b,557456038,GODKKK,5893,3434.84,55.6,1463,11458.69,66.4,770,3420.38,56.9,651,13582.9,53.9,R7GEx,false,1.24,743.2413032411336,4.05,2369.719070403281,4.15,2897.3195084485405
5fa7fb5f805c92047577dc4c,600803819,Peace-Death,14409,3361.48,54,1320,18555.42,78.8,795,3768.11,60.3,316,9328.25,52.5,R7GEx,false,1.22,1021.4876119092233,7.92,4894.759848484849,3.08,2998.7088607594937
5fa7fb5f805c92047577dc4e,497371391,KABANCHICK,3687,4854.63,58.4,941,18651.55,73.4,656,3202.56,91.3,743,13869.33,55.9,R7GEx,false,1.35,634.6427990235965,7,2891.804463336876,4.33,2365.558546433378
5fa7fb5f805c92047577dc4f,577237627,Googlemen,23701,5941.09,66,4082,16438.26,71.1,1959,4627.79,83.3,2497,13277.13,56,R7GEx,false,2.19,1091.0066663853845,7.18,3054.0842724154827,4.29,2552.4633560272327
5fa7fb5f805c92047577dc51,605472203,Shok2103,1653,3713.96,69.3,9588,19092.6,79.3,209,3530.69,56.9,2670,11589.53,47.6,R7GEx,false,3.18,323.4736842105263,8.37,3103.078118481435,4.19,2023.4842696629214
5fa7fb5f805c92047577dc52,461895777,KOSTYA2000,239,2787.08,59.8,530,6840.32,34.2,165,3076.19,67.3,200,12739.61,58.5,R7GEx,false,2.03,521.9539748953974,3.3,760.7867924528302,4.9,3163.45
5fa7fb5f805c92047577dc53,513400842,LOGBOY,1957,3403.07,52.2,2968,18690.79,69.1,387,2900.66,62.3,2290,11938.18,52.1,R7GEx,false,0.98,524.5166070516096,7.15,2890.4070080862534,3.7,1494.8724890829694
5fa7fb5f805c92047577dc54,423496264,VerosPWNZ,18802,6015.25,62.8,3142,21356.34,67.6,1407,4708.48,83.7,1923,16274.42,60.7,R7GEx,false,1.7,766.8102861397724,8.84,2519.2492043284533,4.99,2666.4175767030683
5fa7fb5f805c92047577dc55,395901391,Dima_149,4315,4023.28,59.5,1056,22315.23,71.2,154,3522.46,84.4,782,15166.83,57.4,R7GEx,false,1.86,717.6618771726536,9.57,2392.9602272727275,5.51,2302.8542199488493
5fa7fb5f805c92047577dc56,499045081,R_U_S_S_I_C_H,26555,5024.81,63.3,1836,25894.3,78.9,850,3681.76,78.4,2078,16387.84,58.8,R7GEx,false,2.06,905.1499905855771,11.09,3769.2723311546843,5.6,3077.752165543792
5fa7fb5f805c92047577dc58,571564594,Cleargreen,13456,2997.42,53.6,4757,19082.77,67,1329,4386.02,57.6,2302,11156.81,51.5,R7GEx,false,1.32,361.0470422116528,7.76,2945.1955013664074,3.75,2035.089487402259
5fa7fb5f805c92047577dc59,756127009,Radion_PvENZ,0,0,0,52,21383.73,84.6,31,2969.38,90.3,2,10858.5,100,R7GEx,false,0,0,6.65,2969.903846153846,5.5,4620
5fa7fb5f805c92047577dc5e,578707943,Letho_of_Gulet,17235,3654.03,56.7,1567,15813.86,72.9,355,3664.25,63.1,623,13707.05,51.2,R7GEx,false,1.37,733.1183057731361,6.57,3492.978302488832,4.27,3294.6436597110755
5fa7fb5f805c92047577dc60,586229772,KJleuToH,4463,4442.75,57.8,364,6358.14,33,92,3009.14,81.5,1040,12732.02,53,R7GEx,false,1.22,602.1801478825902,2.69,754.7362637362637,3.92,2019.176923076923
5fa7fb5f805c92047577dc61,588434448,злая_печенька,9869,3054.63,54.5,1168,17261.13,78.3,211,3864.86,64.9,772,10357.55,50.1,R7GEx,false,1.29,516.892694295268,7.17,3030.536815068493,3.67,2259.0349740932643
5fa7fb5f805c92047577dc62,401816973,Вайтрам,11378,3475.88,57.3,833,8263.81,81,150,3195.63,63.3,104,13133.91,63.5,R7GEx,false,1.34,683.6592547020566,5.64,2907.9399759903963,4.15,2309.346153846154
5fa7fb5f805c92047577dc64,380272684,Zorg,16588,3609.74,57.1,4923,20585.22,78.3,768,3048.46,52.1,6660,13650.58,59.1,R7GEx,false,1.35,768.9437545213407,9.15,3328.385334145846,4.79,3195.7025525525523
5fa7fb5f805c92047577dc65,557756479,sdjonek,21184,3671.6,55.5,1662,15589.54,63.7,993,2873.55,58.9,1900,11378.01,48.4,R7GEx,false,1.31,561.1634252265861,6.82,2235.7990373044527,3.7,1585.3331578947368
5fa7fb5f805c92047577dc66,486775575,angrymag,10554,3421.83,55,4188,22107.25,84.6,141,2793.05,58.9,1945,13598.14,55.1,R7GEx,false,1.27,823.981144589729,9.86,4705.255491881567,4.44,2782.3835475578408
5fa7fb5f805c92047577dc67,479638409,Sekirbashka,15702,2774.05,52,1282,16211.18,79.2,255,2855.59,46.7,204,7069.76,42.2,R7GEx,false,1.07,656.8815437523882,7.18,3207.0709828393137,2.41,1593.7401960784314
5fa7fb5f805c92047577dc6a,514324533,Maksud,3772,3341.03,55.5,1655,21001.66,70.9,218,2663.78,57.8,609,10558.74,52.2,R7GEx,false,1.2,537.2136797454931,8.36,2922.6302114803625,3.2,2372.351395730706
5fa7fb5f805c92047577dc6b,684772767,МАЕСТРО1976,135,3252.42,55.6,481,10284.63,82.3,107,1839.74,59.8,20,9200.95,55,R7GEx,false,1.16,699.3111111111111,5.99,1995.6964656964658,3.4,2991.1
5fa7fb5f805c92047577dc6c,614448405,ALEX_102_RUS,6472,4178.84,58,525,18128.58,83.6,271,3197.38,69.7,205,11907.1,52.2,R7GEx,false,1.29,670.124845488257,7.12,3811.3885714285716,3.78,2523.380487804878
5fa7fb5f805c92047577dc6d,755986445,uyuy8y88y8,163,4027.46,52.8,71,15172.4,70.4,85,2816.63,51.8,6,12834.16,33.3,R7GEx,false,0.89,653.6564417177914,4.17,3502.4647887323945,3.33,4322.666666666667
5fa7fb5f805c92047577dc6e,577130544,P_A_T_R_0_N,17111,4201,57.1,2848,21090.92,80.9,313,3373.4,61.3,212,10108.08,48.1,R7GEx,false,1.56,581.7127578750511,8.68,3672.3370786516853,3.36,2152.4292452830186
